pid,hhd,relationship,age,age-group,gender,income,income-group,education,education-level,edu-year,edu-year-required,status,number,hhd-income,hhd-income-group,license,traffic,max-friend,min-friend,my-score,district,livelong,livelat,wslong,wslat,flexible,mandatory,residence-size,residence-cost,current-accessibility,move,marriage,divorce,birth,death,work,study,immigration,candidate-ws-dis,current-ws-dis,weekday-shopping,weekday-leisure,weekend-shopping,weekend-leisure,distance-max
9930,5877,4,95,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,19,8,0,0,114.2262723,22.55629366,0,0,0,0,3,1263478,0,0,0,0,0,0,0,0,0,0,0,5,5,3,1,75
9931,5877,3,19,2,1,184000,0,4,1,0,3,1,3,552000,0,1,0,19,8,0,0,114.2262723,22.55629366,113.8425345,22.73227453,0,0,3,1263478,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10
9932,5878,1,55,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,2,1,0,0,113.8713719,22.59216138,114.0321665,22.71384223,0,0,3,1220400,0,0,0,0,0,0,0,0,0,0,92.80646439,4,0,3,2,10
9933,5878,4,84,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,40,20,0,0,113.8713719,22.59216138,0,0,0,0,3,1220400,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,25
9934,5878,3,18,2,1,184000,0,4,1,0,3,1,3,552000,0,1,0,2,1,0,0,113.8713719,22.59216138,113.9495485,22.54063909,0,0,3,1220400,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,10
9935,5879,1,63,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,114.0382302,22.57611433,113.9843857,22.73744168,0,0,3,1607814,0,0,0,0,0,0,0,0,0,0,78.27638511,4,1,1,1,10
9936,5879,4,90,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,8,2,0,0,114.0382302,22.57611433,0,0,0,0,3,1607814,0,0,0,0,0,0,0,0,0,0,0,3,5,1,2,25
9937,5879,3,19,2,1,184000,0,4,1,0,3,1,3,552000,0,1,0,19,8,0,0,114.0382302,22.57611433,113.9495485,22.54063909,0,0,3,1607814,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,10
9938,5880,1,60,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,114.1245297,22.57408031,114.1327977,22.58236098,0,0,3,1652715,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,10
9939,5880,4,86,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,2,1,0,0,114.1245297,22.57408031,0,0,0,0,3,1652715,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,10
9940,5880,3,20,2,1,184000,0,3,1,0,3,1,3,552000,0,1,0,40,20,0,0,114.1245297,22.57408031,114.1273117,22.55232136,0,0,3,1652715,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,10
9941,5881,4,57,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,40,20,0,0,114.0151204,22.63547529,113.972242,22.67589127,0,0,3,2008732,0,0,0,0,0,0,0,0,0,0,27.11932586,9,0,4,2,50
9942,5881,7,70,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,40,20,0,0,114.0151204,22.63547529,0,0,0,0,3,2008732,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,38
9943,5881,1,19,2,1,184000,0,4,1,0,3,1,3,552000,0,1,0,19,8,0,0,114.0151204,22.63547529,114.2109974,22.71058323,0,0,3,2008732,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10
9944,5882,1,62,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,114.2492833,22.72174575,114.472795,22.59189006,0,0,3,972000,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,10
9945,5882,4,84,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,2,1,0,0,114.2492833,22.72174575,0,0,0,0,3,972000,0,0,0,0,0,0,0,0,0,0,0,3,5,0,2,10
9946,5882,3,24,2,1,184000,0,2,1,0,6,1,3,552000,0,1,0,40,20,0,0,114.2492833,22.72174575,114.287889,22.72307688,0,0,3,972000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10
9947,5883,4,57,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,114.0836915,22.54464969,113.8594129,22.76057567,0,0,3,1511176,0,0,0,0,0,0,0,0,0,0,143.2868106,2,2,3,1,50
9948,5883,7,88,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,40,20,0,0,114.0836915,22.54464969,0,0,0,0,3,1511176,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,25
9949,5883,1,23,2,1,184000,0,2,1,0,6,1,3,552000,0,1,0,8,2,0,0,114.0836915,22.54464969,114.0874806,22.55269337,0,0,3,1511176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25
9950,5884,3,60,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,114.1187027,22.57398636,114.1046869,22.5902678,0,0,3,1621728,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,10
9951,5884,1,90,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,40,20,0,0,114.1187027,22.57398636,0,0,0,0,3,1621728,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,10
9952,5884,6,21,2,1,184000,0,3,1,0,3,1,3,552000,0,1,0,19,8,0,0,114.1187027,22.57398636,114.1264577,22.60106998,0,0,3,1621728,0,0,0,0,0,0,0,0,0,0,0,10,4,0,1,10
9953,5885,2,62,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,113.8493022,22.59437716,113.841688,22.59761892,0,0,3,1889847,0,0,0,0,0,0,0,0,0,0,0,9,5,2,2,10
9954,5885,1,81,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,8,2,0,0,113.8493022,22.59437716,0,0,0,0,3,1889847,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,10
9955,5885,6,19,2,1,184000,0,5,1,2,3,1,3,552000,0,1,0,19,8,0,0,113.8493022,22.59437716,113.8875691,22.76634594,0,0,3,1889847,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,10
9956,5886,4,60,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,2,1,0,0,113.9151904,22.53465889,114.0083573,22.75268468,0,0,3,1512000,0,0,0,0,0,0,0,0,0,0,109.1228805,1,4,0,1,25
9957,5886,7,79,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,19,8,0,0,113.9151904,22.53465889,0,0,0,0,3,1512000,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,25
9958,5886,1,23,2,1,184000,0,5,1,0,3,1,3,552000,0,1,0,19,8,0,0,113.9151904,22.53465889,114.026119,22.60281383,0,0,3,1512000,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,10
9959,5887,4,55,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,2,1,0,0,114.0320802,22.60541612,114.0503917,22.5948486,0,0,3,1861029,0,0,0,0,0,0,0,0,0,0,9.730479526,5,5,2,2,10
9960,5887,7,89,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,2,1,0,0,114.0320802,22.60541612,0,0,0,0,3,1861029,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,10
9961,5887,1,24,2,1,184000,0,5,1,0,3,1,3,552000,0,1,0,8,2,0,0,114.0320802,22.60541612,114.0827477,22.55702068,0,0,3,1861029,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,10
9962,5888,1,60,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,40,20,0,0,114.219348,22.69336585,114.2246614,22.68177281,0,0,3,1406700,0,0,0,0,0,0,0,0,0,0,5.869348346,0,2,0,2,10
9963,5888,2,65,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,40,20,0,0,114.219348,22.69336585,0,0,0,0,3,1406700,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,38
9964,5888,3,21,2,1,184000,0,5,1,0,3,1,3,552000,0,1,0,2,1,0,0,114.219348,22.69336585,114.3638261,22.74511559,0,0,3,1406700,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,38
9965,5889,2,56,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,8,2,0,0,114.0927183,22.56881571,114.0923787,22.56380177,0,0,3,1750383,0,0,0,0,0,0,0,0,0,0,2.312924794,0,4,2,1,10
9966,5889,1,68,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,2,1,0,0,114.0927183,22.56881571,0,0,0,0,3,1750383,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,25
9967,5889,6,20,2,1,184000,0,5,1,3,3,1,3,552000,0,1,0,2,1,0,0,114.0927183,22.56881571,114.0827477,22.55702068,0,0,3,1750383,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,25
9968,5890,4,61,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,113.808973,22.73600021,113.8010083,22.730082,0,0,3,1323000,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,10
9969,5890,7,98,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,19,8,0,0,113.808973,22.73600021,0,0,0,0,3,1323000,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,10
9970,5890,1,24,2,1,184000,0,3,1,0,3,1,3,552000,0,1,0,8,2,0,0,113.808973,22.73600021,113.823794,22.74682377,0,0,3,1323000,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,25
9971,5891,3,56,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,2,1,0,0,114.0236514,22.62886945,114.2301425,22.55957429,0,0,3,2044557,0,0,0,0,0,0,0,0,0,0,100.24498,5,1,1,2,10
9972,5891,1,83,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,19,8,0,0,114.0236514,22.62886945,0,0,0,0,3,2044557,0,0,0,0,0,0,0,0,0,0,0,9,3,1,1,10
9973,5891,6,24,2,1,184000,0,5,1,0,3,1,3,552000,0,1,0,19,8,0,0,114.0236514,22.62886945,113.9352588,22.75252555,0,0,3,2044557,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,50
9974,5892,1,62,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,8,2,0,0,114.0504754,22.52944558,114.0404776,22.52785478,0,0,3,2370600,0,0,0,0,0,0,0,0,0,0,4.659315718,3,5,3,0,10
9975,5892,2,78,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,19,8,0,0,114.0504754,22.52944558,0,0,0,0,3,2370600,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,10
9976,5892,3,20,2,1,184000,0,1,1,0,3,1,3,552000,0,1,0,2,1,0,0,114.0504754,22.52944558,114.0523589,22.5244031,0,0,3,2370600,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,10
9977,5893,1,59,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,40,20,0,0,114.0623598,22.62679902,114.0580164,22.62327935,0,0,3,1854900,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,10
9978,5893,4,99,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,40,20,0,0,114.0623598,22.62679902,0,0,0,0,3,1854900,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,25
9979,5893,3,18,2,1,184000,0,4,1,0,3,1,3,552000,0,1,0,19,8,0,0,114.0623598,22.62679902,114.2109974,22.71058323,0,0,3,1854900,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10
9980,5894,1,62,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,113.9201775,22.50354598,113.9159937,22.49626505,0,0,3,2119500,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2,10
9981,5894,2,78,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,40,20,0,0,113.9201775,22.50354598,0,0,0,0,3,2119500,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,10
9982,5894,3,23,2,1,184000,0,2,1,0,6,1,3,552000,0,1,0,19,8,0,0,113.9201775,22.50354598,113.9155133,22.48848743,0,0,3,2119500,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,38
9983,5895,4,61,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,40,20,0,0,114.0030935,22.55296292,114.0011184,22.53659429,0,0,3,3537000,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,10
9984,5895,7,72,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,40,20,0,0,114.0030935,22.55296292,0,0,0,0,3,3537000,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,10
9985,5895,1,24,2,1,184000,0,5,1,0,3,1,3,552000,0,1,0,40,20,0,0,114.0030935,22.55296292,113.9138321,22.57417161,0,0,3,3537000,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,10
9986,5896,3,59,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,114.2492833,22.72174575,114.5767763,22.49463007,0,0,3,972000,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10
9987,5896,1,86,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,2,1,0,0,114.2492833,22.72174575,0,0,0,0,3,972000,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,10
9988,5896,6,24,2,1,184000,0,1,1,0,3,1,3,552000,0,1,0,2,1,0,0,114.2492833,22.72174575,114.3287404,22.78805421,0,0,3,972000,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,38
9989,5897,2,62,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,2,1,0,0,114.1122592,22.54745874,114.1042953,22.54730183,0,0,3,1100250,0,0,0,0,0,0,0,0,0,0,3.666051563,3,1,2,2,10
9990,5897,1,70,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,2,1,0,0,114.1122592,22.54745874,0,0,0,0,3,1100250,0,0,0,0,0,0,0,0,0,0,0,7,5,1,1,38
9991,5897,6,18,2,1,184000,0,5,1,1,3,1,3,552000,0,1,0,19,8,0,0,114.1122592,22.54745874,114.1104524,22.61226424,0,0,3,1100250,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,10
9992,5898,1,59,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,114.1078769,22.53687969,113.77963,22.74116414,0,0,3,1366594,0,0,0,0,0,0,0,0,0,0,177.9415499,4,4,1,1,10
9993,5898,4,96,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,2,1,0,0,114.1078769,22.53687969,0,0,0,0,3,1366594,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,25
9994,5898,3,22,2,1,184000,0,1,1,0,3,1,3,552000,0,1,0,40,20,0,0,114.1078769,22.53687969,114.0972231,22.54143887,0,0,3,1366594,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,25
9995,5899,4,58,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,113.9013839,22.5753663,113.9233533,22.58496019,0,0,3,2329323,0,0,0,0,0,0,0,0,0,0,11.03336678,3,3,4,2,38
9996,5899,7,73,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,2,1,0,0,113.9013839,22.5753663,0,0,0,0,3,2329323,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,25
9997,5899,1,21,2,1,184000,0,2,1,0,6,1,3,552000,0,1,0,2,1,0,0,113.9013839,22.5753663,113.8922981,22.57494035,0,0,3,2329323,0,0,0,0,0,0,0,0,0,0,0,2,5,4,2,10
9998,5900,4,61,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,114.2023,22.65179365,114.2044147,22.65238145,0,0,3,747900,0,0,0,0,0,0,0,0,0,0,0,3,5,2,1,10
9999,5900,7,94,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,19,8,0,0,114.2023,22.65179365,0,0,0,0,3,747900,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,10
10000,5900,1,18,2,1,184000,0,5,1,1,3,1,3,552000,0,1,0,2,1,0,0,114.2023,22.65179365,113.8165886,22.74648029,0,0,3,747900,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,50
10001,5901,3,62,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,8,2,0,0,113.9084027,22.53064115,114.2939222,22.66603796,0,0,3,2178000,0,0,0,0,0,0,0,0,0,0,188.057892,0,5,4,1,38
10002,5901,1,88,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,2,1,0,0,113.9084027,22.53064115,0,0,0,0,3,2178000,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,100
10003,5901,6,23,2,1,184000,0,4,1,0,3,1,3,552000,0,1,0,40,20,0,0,113.9084027,22.53064115,113.9495485,22.54063909,0,0,3,2178000,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,10
10004,5902,3,58,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,2,1,0,0,113.9603234,22.53010472,113.8950865,22.71774923,0,0,3,2983500,0,0,0,0,0,0,0,0,0,0,91.43275001,9,5,4,1,100
10005,5902,1,90,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,19,8,0,0,113.9603234,22.53010472,0,0,0,0,3,2983500,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,75
10006,5902,6,19,2,1,184000,0,4,1,0,3,1,3,552000,0,1,0,8,2,0,0,113.9603234,22.53010472,114.2109974,22.71058323,0,0,3,2983500,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,10
10007,5903,1,59,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,114.1457116,22.55421814,114.1354949,22.56516076,0,0,3,1233900,0,0,0,0,0,0,0,0,0,0,6.890181009,10,4,2,2,10
10008,5903,2,73,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,2,1,0,0,114.1457116,22.55421814,0,0,0,0,3,1233900,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,10
10009,5903,3,22,2,1,184000,0,1,1,0,3,1,3,552000,0,1,0,40,20,0,0,114.1457116,22.55421814,114.1463901,22.55617025,0,0,3,1233900,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,10
10010,5904,4,63,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,40,20,0,0,113.9607166,22.59511919,113.8909235,22.56362014,0,0,3,1858950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38
10011,5904,7,96,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,2,1,0,0,113.9607166,22.59511919,0,0,0,0,3,1858950,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,10
10012,5904,1,19,2,1,184000,0,2,1,0,6,1,3,552000,0,1,0,2,1,0,0,113.9607166,22.59511919,113.9669992,22.62448305,0,0,3,1858950,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,10
10013,5905,1,63,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,2,1,0,0,114.0908567,22.56083649,114.0648785,22.66256822,0,0,3,2224800,0,0,0,0,0,0,0,0,0,0,48.32393209,0,4,2,2,75
10014,5905,4,85,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,8,2,0,0,114.0908567,22.56083649,0,0,0,0,3,2224800,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,10
10015,5905,3,20,2,1,184000,0,4,1,0,3,1,3,552000,0,1,0,2,1,0,0,114.0908567,22.56083649,114.2109974,22.71058323,0,0,3,2224800,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,10
10016,5906,1,63,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,113.9122957,22.51269682,113.8935651,22.72020837,0,0,3,2631600,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,10
10017,5906,4,87,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,2,1,0,0,113.9122957,22.51269682,0,0,0,0,3,2631600,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,10
10018,5906,3,21,2,1,184000,0,1,1,0,3,1,3,552000,0,1,0,2,1,0,0,113.9122957,22.51269682,113.902914,22.57945258,0,0,3,2631600,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2,38
10019,5907,1,64,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,2,1,0,0,114.2115401,22.71321091,114.214763,22.67006742,0,0,3,990900,0,0,0,0,0,0,0,0,0,0,19.91187508,9,4,1,2,25
10020,5907,4,94,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,40,20,0,0,114.2115401,22.71321091,0,0,0,0,3,990900,0,0,0,0,0,0,0,0,0,0,0,6,5,1,4,10
10021,5907,6,19,2,1,184000,0,1,1,0,3,1,3,552000,0,1,0,19,8,0,0,114.2115401,22.71321091,114.1929177,22.64834688,0,0,3,990900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25
10022,5908,1,60,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,113.9018206,22.51295607,113.8931278,22.78134163,0,0,3,2108700,0,0,0,0,0,0,0,0,0,0,123.5877196,0,3,2,2,10
10023,5908,4,81,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,19,8,0,0,113.9018206,22.51295607,0,0,0,0,3,2108700,0,0,0,0,0,0,0,0,0,0,0,6,3,1,2,10
10024,5908,3,21,2,1,184000,0,2,1,0,6,1,3,552000,0,1,0,2,1,0,0,113.9018206,22.51295607,113.8997737,22.51209673,0,0,3,2108700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10
10025,5909,4,58,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,114.0927183,22.56881571,114.0916162,22.549222,0,0,3,1750383,0,0,0,0,0,0,0,0,0,0,9.032148994,6,1,2,2,10
10026,5909,7,76,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,40,20,0,0,114.0927183,22.56881571,0,0,0,0,3,1750383,0,0,0,0,0,0,0,0,0,0,0,5,4,1,2,10
10027,5909,1,21,2,1,184000,0,2,1,0,6,1,3,552000,0,1,0,19,8,0,0,114.0927183,22.56881571,114.1150198,22.56263599,0,0,3,1750383,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,10
10028,5910,3,63,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,2,1,0,0,114.1071909,22.56922166,114.3489082,22.76434466,0,0,3,1454886,0,0,0,0,0,0,0,0,0,0,142.9725571,1,2,2,1,10
10029,5910,1,89,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,2,1,0,0,114.1071909,22.56922166,0,0,0,0,3,1454886,0,0,0,0,0,0,0,0,0,0,0,3,5,1,2,25
10030,5910,6,20,2,1,184000,0,5,1,3,3,1,3,552000,0,1,0,19,8,0,0,114.1071909,22.56922166,114.026119,22.60281383,0,0,3,1454886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10
10031,5911,1,58,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,2,1,0,0,113.9011316,22.78291302,113.8546158,22.73448562,0,0,3,1255500,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,38
10032,5911,2,78,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,2,1,0,0,113.9011316,22.78291302,0,0,0,0,3,1255500,0,0,0,0,0,0,0,0,0,0,0,5,4,2,2,38
10033,5911,3,23,2,1,184000,0,3,1,0,3,1,3,552000,0,1,0,19,8,0,0,113.9011316,22.78291302,113.9034759,22.75829947,0,0,3,1255500,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,10
10034,5912,3,60,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,40,20,0,0,114.3354208,22.70099604,114.3408456,22.69281194,0,0,3,955867,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,10
10035,5912,1,90,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,19,8,0,0,114.3354208,22.70099604,0,0,0,0,3,955867,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,400
10036,5912,6,18,2,1,184000,0,5,1,1,3,1,3,552000,0,1,0,8,2,0,0,114.3354208,22.70099604,114.1342023,22.69909419,0,0,3,955867,0,0,0,0,0,0,0,0,0,0,0,5,5,2,2,10
10037,5913,2,61,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,113.8858823,22.49565763,113.8890168,22.71874865,0,0,3,1563300,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,10
10038,5913,1,74,7,1,184000,0,8,3,0,0,3,3,552000,0,1,0,2,1,0,0,113.8858823,22.49565763,0,0,0,0,3,1563300,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,10
10039,5913,6,22,2,1,184000,0,5,1,0,3,1,3,552000,0,1,0,19,8,0,0,113.8858823,22.49565763,113.8165886,22.74648029,0,0,3,1563300,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,25
10040,5914,2,63,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,114.2920662,22.60289052,114.3004349,22.59449676,0,0,3,1179900,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,38
10041,5914,1,73,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,19,8,0,0,114.2920662,22.60289052,0,0,0,0,3,1179900,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,25
10042,5914,6,18,2,1,184000,0,5,1,1,3,1,3,552000,0,1,0,8,2,0,0,114.2920662,22.60289052,114.1342023,22.69909419,0,0,3,1179900,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,10
10043,5915,1,55,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,40,20,0,0,114.1167624,22.56310054,114.3039921,22.68977252,0,0,3,1521615,0,0,0,0,0,0,0,0,0,0,104.0404288,8,1,0,2,10
10044,5915,2,66,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,8,2,0,0,114.1167624,22.56310054,0,0,0,0,3,1521615,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,38
10045,5915,3,19,2,1,184000,0,5,1,2,3,1,3,552000,0,1,0,8,2,0,0,114.1167624,22.56310054,113.8700743,22.55588368,0,0,3,1521615,0,0,0,0,0,0,0,0,0,0,0,8,1,2,2,10
10046,5916,3,61,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,2,1,0,0,114.0527125,22.69690619,114.0621482,22.71015236,0,0,3,1441800,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,10
10047,5916,1,96,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,19,8,0,0,114.0527125,22.69690619,0,0,0,0,3,1441800,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,25
10048,5916,6,22,2,1,184000,0,1,1,0,3,1,3,552000,0,1,0,19,8,0,0,114.0527125,22.69690619,114.0467057,22.70150378,0,0,3,1441800,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,10
10049,5917,2,64,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,113.8865032,22.57412312,113.8833188,22.57999628,0,0,3,1470474,0,0,0,0,0,0,0,0,0,0,3.074846212,2,4,0,1,10
10050,5917,1,71,7,1,184000,0,7,3,0,0,3,3,552000,0,1,0,40,20,0,0,113.8865032,22.57412312,0,0,0,0,3,1470474,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,25
10051,5917,6,24,2,1,184000,0,2,1,0,6,1,3,552000,0,1,0,40,20,0,0,113.8865032,22.57412312,113.8922981,22.57494035,0,0,3,1470474,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,10
10052,5918,4,59,6,0,184000,0,6,2,0,0,2,3,552000,0,1,0,19,8,0,0,113.8268095,22.64682811,113.8266324,22.64052238,0,0,3,1456299,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,10
