hid,pid,Gender,Age_group,Education,Income,license,status,Education_detailed,number,Long,Lat
2830,6551,1,3,1,4513,0,2,4,1,0,0
2831,6552,1,3,1,4513,0,2,4,1,0,0
2832,6553,1,3,1,4513,0,2,4,1,0,0
2833,6554,1,3,1,4513,0,2,4,1,0,0
2834,6555,1,3,1,4513,0,2,4,1,0,0
2835,6556,1,3,1,4513,0,2,4,1,0,0
2836,6557,1,3,1,4513,0,2,4,1,0,0
2837,6558,1,3,1,4513,0,2,4,1,0,0
2838,6559,1,3,1,4513,0,2,4,1,0,0
2839,6560,1,3,1,4513,0,2,4,1,0,0
2840,6561,1,3,1,4513,0,2,4,1,0,0
2841,6562,1,3,1,4513,0,2,4,1,0,0
2842,6563,1,3,1,4513,0,2,4,1,0,0
2843,6564,1,3,1,4513,0,2,4,1,0,0
2844,6565,1,3,1,4513,0,2,4,1,0,0
2845,6566,1,3,1,4513,0,2,4,1,0,0
2846,6567,1,3,1,4513,0,2,4,1,0,0
2847,6568,1,3,1,4513,0,2,4,1,0,0
2848,6569,1,3,1,4513,0,2,4,1,0,0
2849,6570,1,3,1,4513,0,2,4,1,0,0
2850,6571,1,3,1,4513,0,2,4,1,0,0
2851,6572,1,3,1,4513,0,2,4,1,0,0
2852,6573,1,3,1,4513,0,2,4,1,0,0
2853,6574,1,3,1,4513,0,2,4,1,0,0
2854,6575,1,3,1,4513,0,2,4,1,0,0
2855,6576,1,3,1,4513,0,2,4,1,0,0
2856,6577,1,3,1,4513,0,2,4,1,0,0
2857,6578,1,3,1,4513,0,2,4,1,0,0
2858,6579,1,3,1,4513,0,2,4,1,0,0
2859,6580,1,3,1,4513,0,2,4,1,0,0
2860,6581,1,3,1,4513,0,2,4,1,0,0
2861,6582,1,3,1,4513,0,2,4,1,0,0
2862,6583,1,3,1,4513,0,2,4,1,0,0
2863,6584,1,3,1,4513,0,2,4,1,0,0
2864,6585,1,3,1,4513,0,2,4,1,0,0
2865,6586,1,3,1,4513,0,2,4,1,0,0
2866,6587,1,3,1,4513,0,2,4,1,0,0
2867,6588,1,3,1,4513,0,2,4,1,0,0
2868,6589,1,3,1,4513,0,2,4,1,0,0
2869,6590,1,3,1,4513,0,2,4,1,0,0
2870,6591,1,3,1,4513,0,2,4,1,0,0
2871,6592,1,3,1,4513,0,2,4,1,0,0
2872,6593,1,3,1,4513,0,2,4,1,0,0
2873,6594,1,3,1,4513,0,2,4,1,0,0
2874,6595,1,3,1,4513,0,2,4,1,0,0
2875,6596,1,3,1,4513,0,2,4,1,0,0
2876,6597,1,3,1,4513,0,2,4,1,0,0
2877,6598,1,3,1,4513,0,2,4,1,0,0
2878,6599,1,3,1,4513,0,2,4,1,0,0
2879,6600,1,3,1,4513,0,2,4,1,0,0
2880,6601,1,3,1,4513,0,2,4,1,0,0
2881,6602,1,3,1,4513,0,2,4,1,0,0
2882,6603,1,3,1,4513,0,2,4,1,0,0
2883,6604,1,3,1,4513,0,2,4,1,0,0
2884,6605,1,3,1,4513,0,2,4,1,0,0
2885,6606,1,3,1,4513,0,2,4,1,0,0
2886,6607,1,3,1,4513,0,2,4,1,0,0
2887,6608,1,3,1,4513,0,2,4,1,0,0
2888,6609,1,3,1,4513,0,2,4,1,0,0
2889,6610,1,3,1,4513,0,2,4,1,0,0
2890,6611,1,3,1,4513,0,2,4,1,0,0
2891,6612,1,3,1,4513,0,2,4,1,0,0
2892,6613,1,3,1,4513,0,2,4,1,0,0
2893,6614,1,3,1,4513,0,2,4,1,0,0
2894,6615,1,3,1,4513,0,2,4,1,0,0
2895,6616,1,3,1,4513,0,2,4,1,0,0
2896,6617,1,3,1,4513,0,2,4,1,0,0
2897,6618,1,3,1,4513,0,2,4,1,0,0
2898,6619,1,3,1,4513,0,2,4,1,0,0
2899,6620,1,3,1,4513,0,2,4,1,0,0
2900,6621,1,3,1,4513,0,2,4,1,0,0
2901,6622,1,3,1,4513,0,2,4,1,0,0
2902,6623,1,3,1,4513,0,2,4,1,0,0
2903,6624,1,3,1,4513,0,2,4,1,0,0
2904,6625,1,3,1,4513,0,2,4,1,0,0
2905,6626,1,3,1,4513,0,2,4,1,0,0
2906,6627,1,3,1,4513,0,2,4,1,0,0
2907,6628,1,3,1,4513,0,2,4,1,0,0
2908,6629,1,3,1,4513,0,2,4,1,0,0
2909,6630,1,3,1,4513,0,2,4,1,0,0
2910,6631,1,3,1,4513,0,2,4,1,0,0
2911,6632,1,3,1,4513,0,2,4,1,0,0
2912,6633,1,3,1,4513,0,2,4,1,0,0
2913,6634,1,3,1,4513,0,2,4,1,0,0
2914,6635,1,3,1,4513,0,2,4,1,0,0
2915,6636,1,3,1,4513,0,2,4,1,0,0
2916,6637,1,3,1,4513,0,2,4,1,0,0
2917,6638,1,3,1,4513,0,2,4,1,0,0
2918,6639,1,3,1,4513,0,2,4,1,0,0
2919,6640,1,3,1,4513,0,2,4,1,0,0
2920,6641,1,3,1,4513,0,2,4,1,0,0
2921,6642,1,3,1,4513,0,2,4,1,0,0
2922,6643,1,3,1,4513,0,2,4,1,0,0
2923,6644,1,3,1,4513,0,2,4,1,0,0
2924,6645,1,3,1,4513,0,2,4,1,0,0
2925,6646,1,3,1,4513,0,2,4,1,0,0
2926,6647,1,3,1,4513,0,2,4,1,0,0
2927,6648,1,3,1,4513,0,2,4,1,0,0
2928,6649,1,3,1,4513,0,2,4,1,0,0
2929,6650,1,3,1,4513,0,2,4,1,0,0
2930,6651,1,3,1,4513,0,2,4,1,0,0
2931,6652,1,3,1,4513,0,2,4,1,0,0
2932,6653,1,3,1,4513,0,2,4,1,0,0
2933,6654,1,3,1,4513,0,2,4,1,0,0
2934,6655,1,3,1,4513,0,2,4,1,0,0
2935,6656,1,3,1,4513,0,2,4,1,0,0
2936,6657,1,3,1,4513,0,2,4,1,0,0
2937,6658,1,3,1,4513,0,2,4,1,0,0
2938,6659,1,3,1,4513,0,2,4,1,0,0
2939,6660,1,3,1,4513,0,2,4,1,0,0
2940,6661,1,3,1,4513,0,2,4,1,0,0
2941,6662,1,3,1,4513,0,2,4,1,0,0
2942,6663,1,3,1,4513,0,2,4,1,0,0
2943,6664,1,3,1,4513,0,2,4,1,0,0
2944,6665,1,3,1,4513,0,2,4,1,0,0
2945,6666,1,3,1,4513,0,2,4,1,0,0
2946,6667,1,3,1,4513,0,2,4,1,0,0
2947,6668,1,3,1,4513,0,2,4,1,0,0
2948,6669,1,3,1,4513,0,2,4,1,0,0
2949,6670,1,3,1,4513,0,2,4,1,0,0
2950,6671,1,3,1,4513,0,2,4,1,0,0
2951,6672,1,3,1,4513,0,2,4,1,0,0
2952,6673,1,3,1,4513,0,2,4,1,0,0
2953,6674,1,3,1,4513,0,2,4,1,0,0
2954,6675,1,3,1,4513,0,2,4,1,0,0
2955,6676,1,3,1,4513,0,2,4,1,0,0
2956,6677,1,3,1,4513,0,2,4,1,0,0
2957,6678,1,3,1,4513,0,2,4,1,0,0
2958,6679,1,3,1,4513,0,2,4,1,0,0
2959,6680,1,3,1,4513,0,2,4,1,0,0
2960,6681,1,3,1,4513,0,2,4,1,0,0
2961,6682,1,3,1,4513,0,2,4,1,0,0
2962,6683,1,3,1,4513,0,2,4,1,0,0
2963,6684,1,3,1,4513,0,2,4,1,0,0
2964,6685,1,3,1,4513,0,2,4,1,0,0
2965,6686,1,3,1,4513,0,2,4,1,0,0
2966,6687,1,3,1,4513,0,2,4,1,0,0
2967,6688,1,3,1,4513,0,2,4,1,0,0
2968,6689,1,3,1,4513,0,2,4,1,0,0
2969,6690,1,3,1,4513,0,2,4,1,0,0
2970,6691,1,3,1,4513,0,2,4,1,0,0
2971,6692,1,3,1,4513,0,2,4,1,0,0
2972,6693,1,3,1,4513,0,2,4,1,0,0
2973,6694,1,3,1,4513,0,2,4,1,0,0
2974,6695,1,3,1,4513,0,2,4,1,0,0
2975,6696,1,3,1,4513,0,2,4,1,0,0
2976,6697,1,3,1,4513,0,2,4,1,0,0
2977,6698,1,3,1,4513,0,2,4,1,0,0
2978,6699,1,3,1,4513,0,2,4,1,0,0
2979,6700,1,3,1,4513,0,2,4,1,0,0
2980,6701,1,3,1,4513,0,2,4,1,0,0
2981,6702,1,3,1,4513,0,2,4,1,0,0
2982,6703,1,3,1,4513,0,2,4,1,0,0
2983,6704,1,3,1,4513,0,2,4,1,0,0
2984,6705,1,3,1,4513,0,2,4,1,0,0
2985,6706,1,3,1,4513,0,2,4,1,0,0
2986,6707,1,3,1,4513,0,2,4,1,0,0
2987,6708,1,3,1,4513,0,2,4,1,0,0
2988,6709,1,3,1,4513,0,2,4,1,0,0
2989,6710,1,3,1,4513,0,2,4,1,0,0
2990,6711,1,3,1,4513,0,2,4,1,0,0
2991,6712,1,3,1,4513,0,2,4,1,0,0
2992,6713,1,3,1,4513,0,2,4,1,0,0
2993,6714,1,3,1,4513,0,2,4,1,0,0
2994,6715,1,3,1,4513,0,2,4,1,0,0
2995,6716,1,3,1,4513,0,2,4,1,0,0
2996,6717,1,3,1,4513,0,2,4,1,0,0
2997,6718,1,3,1,4513,0,2,4,1,0,0
2998,6719,1,3,1,4513,0,2,4,1,0,0
2999,6720,1,3,1,4513,0,2,4,1,0,0
3000,6721,1,3,1,4513,0,2,4,1,0,0
3001,6722,1,3,1,4513,0,2,4,1,0,0
3002,6723,1,3,1,4513,0,2,4,1,0,0
3003,6724,1,3,1,4513,0,2,4,1,0,0
3004,6725,1,3,1,4513,0,2,4,1,0,0
3005,6726,1,3,1,4513,0,2,4,1,0,0
3006,6727,1,3,1,4513,0,2,4,1,0,0
3007,6728,1,3,1,4513,0,2,4,1,0,0
3008,6729,1,3,1,4513,0,2,4,1,0,0
3009,6730,1,3,1,4513,0,2,4,1,0,0
3010,6731,1,3,1,4513,0,2,4,1,0,0
3011,6732,1,3,1,4513,0,2,4,1,0,0
3012,6733,1,3,1,4513,0,2,4,1,0,0
3013,6734,1,3,1,4513,0,2,4,1,0,0
3014,6735,1,3,1,4513,0,2,4,1,0,0
3015,6736,1,3,1,4513,0,2,4,1,0,0
3016,6737,1,3,1,4513,0,2,4,1,0,0
3017,6738,1,3,1,4513,0,2,4,1,0,0
3018,6739,1,3,1,4513,0,2,4,1,0,0
3019,6740,1,3,1,4513,0,2,4,1,0,0
3020,6741,1,3,1,4513,0,2,4,1,0,0
3021,6742,1,3,1,4513,0,2,4,1,0,0
3022,6743,1,3,1,4513,0,2,4,1,0,0
3023,6744,1,3,1,4513,0,2,4,1,0,0
3024,6745,1,3,1,4513,0,2,4,1,0,0
3025,6746,1,3,1,4513,0,2,4,1,0,0
3026,6747,1,3,1,4513,0,2,4,1,0,0
3027,6748,1,3,1,4513,0,2,4,1,0,0
3028,6749,1,3,1,4513,0,2,4,1,0,0
3029,6750,1,3,1,4513,0,2,4,1,0,0
3030,6751,1,3,1,4513,0,2,4,1,0,0
3031,6752,1,3,1,4513,0,2,4,1,0,0
3032,6753,1,3,1,4513,0,2,4,1,0,0
3033,6754,1,3,1,4513,0,2,4,1,0,0
3034,6755,1,3,1,4513,0,2,4,1,0,0
3035,6756,1,3,1,4513,0,2,4,1,0,0
3036,6757,1,3,1,4513,0,2,4,1,0,0
3037,6758,1,3,1,4513,0,2,4,1,0,0
3038,6759,1,3,1,4513,0,2,4,1,0,0
3039,6760,1,3,1,4513,0,2,4,1,0,0
3040,6761,1,3,1,4513,0,2,4,1,0,0
3041,6762,1,3,1,4513,0,2,4,1,0,0
3042,6763,1,3,1,4513,0,2,4,1,0,0
3043,6764,1,3,1,4513,0,2,4,1,0,0
3044,6765,1,3,1,4513,0,2,4,1,0,0
3045,6766,1,3,1,4513,0,2,4,1,0,0
3046,6767,1,3,1,4513,0,2,4,1,0,0
3047,6768,1,3,1,4513,0,2,4,1,0,0
3048,6769,1,3,1,4513,0,2,4,1,0,0
3049,6770,1,3,1,4513,0,2,4,1,0,0
3050,6771,1,3,1,4513,0,2,4,1,0,0
3051,6772,1,3,1,4513,0,2,4,1,0,0
3052,6773,1,3,1,4513,0,2,4,1,0,0
3053,6774,1,3,1,4513,0,2,4,1,0,0
3054,6775,1,3,1,4513,0,2,4,1,0,0
3055,6776,1,3,1,4513,0,2,4,1,0,0
3056,6777,1,3,1,4513,0,2,4,1,0,0
3057,6778,1,3,1,4513,0,2,4,1,0,0
3058,6779,1,3,1,4513,0,2,4,1,0,0
3059,6780,1,3,1,4513,0,2,4,1,0,0
3060,6781,1,3,1,4513,0,2,4,1,0,0
3061,6782,1,3,1,4513,0,2,4,1,0,0
3062,6783,1,3,1,4513,0,2,4,1,0,0
3063,6784,1,3,1,4513,0,2,4,1,0,0
3064,6785,1,3,1,4513,0,2,4,1,0,0
3065,6786,1,3,1,4513,0,2,4,1,0,0
3066,6787,1,3,1,4513,0,2,4,1,0,0
3067,6788,1,3,1,4513,0,2,4,1,0,0
3068,6789,1,3,1,4513,0,2,4,1,0,0
3069,6790,1,3,1,4513,0,2,4,1,0,0
3070,6791,1,3,1,4513,0,2,4,1,0,0
3071,6792,1,3,1,4513,0,2,4,1,0,0
3072,6793,1,3,1,4513,0,2,4,1,0,0
3073,6794,1,3,1,4513,0,2,4,1,0,0
3074,6795,1,3,1,4513,0,2,4,1,0,0
3075,6796,1,3,1,4513,0,2,4,1,0,0
3076,6797,1,3,1,4513,0,2,4,1,0,0
3077,6798,1,3,1,4513,0,2,4,1,0,0
3078,6799,1,3,1,4513,0,2,4,1,0,0
3079,6800,1,3,1,4513,0,2,4,1,0,0
3080,6801,1,3,1,4513,0,2,4,1,0,0
3081,6802,1,3,1,4513,0,2,4,1,0,0
3082,6803,1,3,1,4513,0,2,4,1,0,0
3083,6804,1,3,1,4513,0,2,4,1,0,0
3084,6805,1,3,1,4513,0,2,4,1,0,0
3085,6806,1,3,1,4513,0,2,4,1,0,0
3086,6807,1,3,1,4513,0,2,4,1,0,0
3087,6808,1,3,1,4513,0,2,4,1,0,0
3088,6809,1,3,1,4513,0,2,4,1,0,0
3089,6810,1,3,1,4513,0,2,4,1,0,0
3090,6811,1,3,1,4513,0,2,4,1,0,0
3091,6812,1,3,1,4513,0,2,4,1,0,0
3092,6813,1,3,1,4513,0,2,4,1,0,0
3093,6814,1,3,1,4513,0,2,4,1,0,0
3094,6815,1,3,1,4513,0,2,4,1,0,0
3095,6816,1,3,1,4513,0,2,4,1,0,0
3096,6817,1,3,1,4513,0,2,4,1,0,0
3097,6818,1,3,1,4513,0,2,4,1,0,0
3098,6819,1,3,1,4513,0,2,4,1,0,0
3099,6820,1,3,1,4513,0,2,4,1,0,0
3100,6821,1,3,1,4513,0,2,4,1,0,0
3101,6822,1,3,1,4513,0,2,4,1,0,0
3102,6823,1,3,1,4513,0,2,4,1,0,0
3103,6824,1,3,1,4513,0,2,4,1,0,0
3104,6825,1,3,1,4513,0,2,4,1,0,0
3105,6826,1,3,1,4513,0,2,4,1,0,0
3106,6827,1,3,1,4513,0,2,4,1,0,0
3107,6828,1,3,1,4513,0,2,4,1,0,0
3108,6829,1,3,1,4513,0,2,4,1,0,0
3109,6830,1,3,1,4513,0,2,4,1,0,0
3110,6831,1,3,1,4513,0,2,4,1,0,0
3111,6832,1,3,1,4513,0,2,4,1,0,0
3112,6833,1,3,1,4513,0,2,4,1,0,0
3113,6834,1,3,1,4513,0,2,4,1,0,0
3114,6835,1,3,1,4513,0,2,4,1,0,0
3115,6836,1,3,1,4513,0,2,4,1,0,0
3116,6837,1,3,1,4513,0,2,4,1,0,0
3117,6838,1,3,1,4513,0,2,4,1,0,0
3118,6839,1,3,1,4513,0,2,4,1,0,0
3119,6840,1,3,1,4513,0,2,4,1,0,0
3120,6841,1,3,1,4513,0,2,4,1,0,0
3121,6842,1,3,1,4513,0,2,4,1,0,0
3122,6843,1,3,1,4513,0,2,4,1,0,0
3123,6844,1,3,1,4513,0,2,4,1,0,0
3124,6845,1,3,1,4513,0,2,4,1,0,0
3125,6846,1,3,1,4513,0,2,4,1,0,0
3126,6847,1,3,1,4513,0,2,4,1,0,0
3127,6848,1,3,1,4513,0,2,4,1,0,0
3128,6849,1,3,1,4513,0,2,4,1,0,0
3129,6850,1,3,1,4513,0,2,4,1,0,0
3130,6851,1,3,1,4513,0,2,4,1,0,0
3131,6852,1,3,1,4513,0,2,4,1,0,0
3132,6853,1,3,1,4513,0,2,4,1,0,0
3133,6854,1,3,1,4513,0,2,4,1,0,0
3134,6855,1,3,1,4513,0,2,4,1,0,0
3135,6856,1,3,1,4513,0,2,4,1,0,0
3136,6857,1,3,1,4513,0,2,4,1,0,0
3137,6858,1,3,1,4513,0,2,4,1,0,0
3138,6859,1,3,1,4513,0,2,4,1,0,0
3139,6860,1,3,1,4513,0,2,4,1,0,0
3140,6861,1,3,1,4513,0,2,4,1,0,0
3141,6862,1,3,1,4513,0,2,4,1,0,0
3142,6863,1,3,1,4513,0,2,4,1,0,0
3143,6864,1,3,1,4513,0,2,4,1,0,0
3144,6865,1,3,1,4513,0,2,4,1,0,0
3145,6866,1,3,1,4513,0,2,4,1,0,0
3146,6867,1,3,1,4513,0,2,4,1,0,0
3147,6868,1,3,1,4513,0,2,4,1,0,0
3148,6869,1,3,1,4513,0,2,4,1,0,0
3149,6870,1,3,1,4513,0,2,4,1,0,0
3150,6871,1,3,1,4513,0,2,4,1,0,0
3151,6872,1,3,1,4513,0,2,4,1,0,0
3152,6873,1,3,1,4513,0,2,4,1,0,0
3153,6874,1,3,1,4513,0,2,4,1,0,0
3154,6875,1,3,1,4513,0,2,4,1,0,0
3155,6876,1,3,1,4513,0,2,4,1,0,0
3156,6877,1,3,1,4513,0,2,4,1,0,0
3157,6878,1,3,1,4513,0,2,4,1,0,0
3158,6879,1,3,1,4513,0,2,4,1,0,0
3159,6880,1,3,1,4513,0,2,4,1,0,0
3160,6881,1,3,1,4513,0,2,4,1,0,0
3161,6882,1,3,1,4513,0,2,4,1,0,0
3162,6883,1,3,1,4513,0,2,4,1,0,0
3163,6884,1,3,1,4513,0,2,4,1,0,0
3164,6885,1,3,1,4513,0,2,4,1,0,0
3165,6886,1,3,1,4513,0,2,4,1,0,0
3166,6887,1,3,1,4513,0,2,4,1,0,0
3167,6888,1,3,1,4513,0,2,4,1,0,0
3168,6889,1,3,1,4513,0,2,4,1,0,0
3169,6890,1,3,1,4513,0,2,4,1,0,0
3170,6891,1,3,1,4513,0,2,4,1,0,0
3171,6892,1,3,1,4513,0,2,4,1,0,0
3172,6893,1,3,1,4513,0,2,4,1,0,0
3173,6894,1,3,1,4513,0,2,4,1,0,0
3174,6895,1,3,1,4513,0,2,4,1,0,0
3175,6896,1,3,1,4513,0,2,4,1,0,0
3176,6897,1,3,1,4513,0,2,4,1,0,0
3177,6898,1,3,1,4513,0,2,4,1,0,0
3178,6899,1,3,1,4513,0,2,4,1,0,0
3179,6900,1,3,1,4513,0,2,4,1,0,0
3180,6901,1,3,1,4513,0,2,4,1,0,0
3181,6902,1,3,1,4513,0,2,4,1,0,0
3182,6903,1,3,1,4513,0,2,4,1,0,0
3183,6904,0,2,2,735,0,3,6,4,0,0
3183,6905,1,3,2,9565,1,2,6,4,0,0
3183,6906,0,3,2,9062,0,2,8,4,0,0
3183,6907,0,5,2,735,0,3,6,4,0,0
3184,6908,1,1,1,0,0,1,1,6,0,0
3184,6909,1,1,1,0,0,1,1,6,0,0
3184,6910,1,1,1,0,0,1,3,6,0,0
3184,6911,0,1,1,0,0,1,4,6,0,0
3184,6912,1,3,4,3505,0,2,9,6,0,0
3184,6913,0,3,1,4342,1,2,3,6,0,0
3185,6914,1,1,1,0,0,1,1,4,0,0
3185,6915,0,2,2,4476,0,2,6,4,0,0
3185,6916,0,7,1,1218,1,4,5,4,0,0
3185,6917,0,7,1,3353,0,4,4,4,0,0
3186,6918,1,1,1,0,0,1,1,4,0,0
3186,6919,0,2,2,4476,0,2,6,4,0,0
3186,6920,0,7,1,1218,1,4,5,4,0,0
3186,6921,0,7,1,3353,0,4,4,4,0,0
3187,6922,1,1,1,0,0,1,1,4,0,0
3187,6923,0,2,2,4476,0,2,6,4,0,0
3187,6924,0,7,1,1218,1,4,5,4,0,0
3187,6925,0,7,1,3353,0,4,4,4,0,0
3188,6926,1,1,1,0,0,1,1,4,0,0
3188,6927,0,2,2,4476,0,2,6,4,0,0
3188,6928,0,7,1,1218,1,4,5,4,0,0
3188,6929,0,7,1,3353,0,4,4,4,0,0
3189,6930,1,1,1,0,0,1,1,4,0,0
3189,6931,0,2,2,4476,0,2,6,4,0,0
3189,6932,0,7,1,1218,1,4,5,4,0,0
3189,6933,0,7,1,3353,0,4,4,4,0,0
3190,6934,0,3,2,7655,0,2,6,4,0,0
3190,6935,1,3,3,6543,0,2,7,4,0,0
3190,6936,0,5,3,30382,0,2,7,4,0,0
3190,6937,1,7,1,3328,0,4,2,4,0,0
3191,6938,0,3,2,7655,0,2,6,4,0,0
3191,6939,1,3,3,6543,0,2,7,4,0,0
3191,6940,0,5,3,30382,0,2,7,4,0,0
3191,6941,1,7,1,3328,0,4,2,4,0,0
3192,6942,0,3,2,7655,0,2,6,4,0,0
3192,6943,1,3,3,6543,0,2,7,4,0,0
3192,6944,0,5,3,30382,0,2,7,4,0,0
3192,6945,1,7,1,3328,0,4,2,4,0,0
3193,6946,0,3,2,7655,0,2,6,4,0,0
3193,6947,1,3,3,6543,0,2,7,4,0,0
3193,6948,0,5,3,30382,0,2,7,4,0,0
3193,6949,1,7,1,3328,0,4,2,4,0,0
3194,6950,0,3,2,7655,0,2,6,4,0,0
3194,6951,1,3,3,6543,0,2,7,4,0,0
3194,6952,0,5,3,30382,0,2,7,4,0,0
3194,6953,1,7,1,3328,0,4,2,4,0,0
3195,6954,0,3,2,7655,0,2,6,4,0,0
3195,6955,1,3,3,6543,0,2,7,4,0,0
3195,6956,0,5,3,30382,0,2,7,4,0,0
3195,6957,1,7,1,3328,0,4,2,4,0,0
3196,6958,0,3,2,7655,0,2,6,4,0,0
3196,6959,1,3,3,6543,0,2,7,4,0,0
3196,6960,0,5,3,30382,0,2,7,4,0,0
3196,6961,1,7,1,3328,0,4,2,4,0,0
3197,6962,0,3,2,7655,0,2,6,4,0,0
3197,6963,1,3,3,6543,0,2,7,4,0,0
3197,6964,0,5,3,30382,0,2,7,4,0,0
3197,6965,1,7,1,3328,0,4,2,4,0,0
3198,6966,0,3,2,7655,0,2,6,4,0,0
3198,6967,1,3,3,6543,0,2,7,4,0,0
3198,6968,0,5,3,30382,0,2,7,4,0,0
3198,6969,1,7,1,3328,0,4,2,4,0,0
3199,6970,0,3,2,7655,0,2,6,4,0,0
3199,6971,1,3,3,6543,0,2,7,4,0,0
3199,6972,0,5,3,30382,0,2,7,4,0,0
3199,6973,1,7,1,3328,0,4,2,4,0,0
3200,6974,0,3,2,7655,0,2,6,4,0,0
3200,6975,1,3,3,6543,0,2,7,4,0,0
3200,6976,0,5,3,30382,0,2,7,4,0,0
3200,6977,1,7,1,3328,0,4,2,4,0,0
3201,6978,0,3,2,7655,0,2,6,4,0,0
3201,6979,1,3,3,6543,0,2,7,4,0,0
3201,6980,0,5,3,30382,0,2,7,4,0,0
3201,6981,1,7,1,3328,0,4,2,4,0,0
3202,6982,0,3,2,7655,0,2,6,4,0,0
3202,6983,1,3,3,6543,0,2,7,4,0,0
3202,6984,0,5,3,30382,0,2,7,4,0,0
3202,6985,1,7,1,3328,0,4,2,4,0,0
3203,6986,1,3,3,16538,1,2,7,3,0,0
3203,6987,0,3,2,17029,1,2,8,3,0,0
3203,6988,1,5,2,0,0,3,6,3,0,0
3204,6989,1,1,1,0,0,1,0,4,0,0
3204,6990,1,1,1,0,0,1,1,4,0,0
3204,6991,0,4,1,4688,0,2,4,4,0,0
3204,6992,1,4,2,4878,1,2,6,4,0,0
3205,6993,0,1,1,0,0,1,4,5,0,0
3205,6994,0,5,2,13927,1,2,6,5,0,0
3205,6995,1,5,4,10832,1,2,10,5,0,0
3205,6996,0,7,1,510,0,4,5,5,0,0
3205,6997,1,7,1,4359,0,4,3,5,0,0
3206,6998,0,1,1,0,0,1,4,5,0,0
3206,6999,0,5,2,13927,1,2,6,5,0,0
3206,7000,1,5,4,10832,1,2,10,5,0,0
3206,7001,0,7,1,510,0,4,5,5,0,0
3206,7002,1,7,1,4359,0,4,3,5,0,0
3207,7003,0,1,2,4486,0,2,6,4,0,0
3207,7004,0,1,1,0,0,1,0,4,0,0
3207,7005,1,1,1,3664,0,2,3,4,0,0
3207,7006,0,1,1,0,0,1,2,4,0,0
3208,7007,0,1,2,4486,0,2,6,4,0,0
3208,7008,0,1,1,0,0,1,0,4,0,0
3208,7009,1,1,1,3664,0,2,3,4,0,0
3208,7010,0,1,1,0,0,1,2,4,0,0
3209,7011,0,1,2,4486,0,2,6,4,0,0
3209,7012,0,1,1,0,0,1,0,4,0,0
3209,7013,1,1,1,3664,0,2,3,4,0,0
3209,7014,0,1,1,0,0,1,2,4,0,0
3210,7015,1,3,3,6421,1,2,7,6,0,0
3210,7016,0,3,2,6730,1,2,8,6,0,0
3210,7017,0,5,4,19281,0,2,9,6,0,0
3210,7018,1,5,4,19138,1,2,10,6,0,0
3210,7019,0,7,1,2541,0,4,2,6,0,0
3210,7020,0,7,2,1515,1,4,6,6,0,0
3211,7021,1,3,3,6421,1,2,7,6,0,0
3211,7022,0,3,2,6730,1,2,8,6,0,0
3211,7023,0,5,4,19281,0,2,9,6,0,0
3211,7024,1,5,4,19138,1,2,10,6,0,0
3211,7025,0,7,1,2541,0,4,2,6,0,0
3211,7026,0,7,2,1515,1,4,6,6,0,0
3212,7027,0,1,1,0,0,1,4,4,0,0
3212,7028,0,2,1,5758,0,2,3,4,0,0
3212,7029,1,2,4,4510,0,2,9,4,0,0
3212,7030,1,3,2,32387,0,2,6,4,0,0
3213,7031,0,1,1,0,0,1,4,4,0,0
3213,7032,0,2,1,5758,0,2,3,4,0,0
3213,7033,1,2,4,4510,0,2,9,4,0,0
3213,7034,1,3,2,32387,0,2,6,4,0,0
3214,7035,0,1,1,0,0,1,4,4,0,0
3214,7036,0,2,1,5758,0,2,3,4,0,0
3214,7037,1,2,4,4510,0,2,9,4,0,0
3214,7038,1,3,2,32387,0,2,6,4,0,0
3215,7039,0,1,1,0,0,1,4,4,0,0
3215,7040,0,2,1,5758,0,2,3,4,0,0
3215,7041,1,2,4,4510,0,2,9,4,0,0
3215,7042,1,3,2,32387,0,2,6,4,0,0
3216,7043,0,1,1,0,0,1,5,5,0,0
3216,7044,0,3,3,6727,1,2,7,5,0,0
3216,7045,1,3,2,6546,0,2,8,5,0,0
3216,7046,0,4,4,20636,0,2,9,5,0,0
3216,7047,0,6,4,20486,1,2,10,5,0,0
3217,7048,0,1,1,0,0,1,5,5,0,0
3217,7049,0,3,3,6727,1,2,7,5,0,0
3217,7050,1,3,2,6546,0,2,8,5,0,0
3217,7051,0,4,4,20636,0,2,9,5,0,0
3217,7052,0,6,4,20486,1,2,10,5,0,0
3218,7053,0,1,1,0,0,1,5,5,0,0
3218,7054,0,3,3,6727,1,2,7,5,0,0
3218,7055,1,3,2,6546,0,2,8,5,0,0
3218,7056,0,4,4,20636,0,2,9,5,0,0
3218,7057,0,6,4,20486,1,2,10,5,0,0
3219,7058,1,3,3,6727,0,2,7,4,0,0
3219,7059,0,3,3,6676,0,2,7,4,0,0
3219,7060,0,7,1,1078,1,4,5,4,0,0
3219,7061,1,7,1,5434,1,4,5,4,0,0
3220,7062,1,3,3,6727,0,2,7,4,0,0
3220,7063,0,3,3,6676,0,2,7,4,0,0
3220,7064,0,7,1,1078,1,4,5,4,0,0
3220,7065,1,7,1,5434,1,4,5,4,0,0
3221,7066,1,3,3,6727,0,2,7,4,0,0
3221,7067,0,3,3,6676,0,2,7,4,0,0
3221,7068,0,7,1,1078,1,4,5,4,0,0
